"","Session","Period","subject.id","Player","District","Map","Effort","District.compare","Advantage","Adv.District.Names","Disadv.District.Names","Renamed.Map","Compare"
"2519",8,19,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2520",8,19,64,"B","EDG","4",50,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2521",8,20,57,"A","EDG","4",19,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2522",8,20,58,"A","EDG","4",40,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2523",8,20,59,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2524",8,20,60,"A","EDG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2525",8,20,61,"B","EDG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2526",8,20,62,"B","EDG","4",40,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2527",8,20,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2528",8,20,64,"B","EDG","4",50,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2529",8,21,57,"A","EDG","4",19,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2530",8,21,58,"A","EDG","4",12,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2531",8,21,59,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2532",8,21,60,"A","EDG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2533",8,21,61,"B","EDG","4",25,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2534",8,21,62,"B","EDG","4",14,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2535",8,21,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2536",8,21,64,"B","EDG","4",40,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2537",8,22,57,"A","EDG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2538",8,22,58,"A","EDG","4",48,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2539",8,22,59,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2540",8,22,60,"A","EDG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2541",8,22,61,"B","EDG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2542",8,22,62,"B","EDG","4",10,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2543",8,22,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2544",8,22,64,"B","EDG","4",50,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2545",8,23,57,"A","EDG","4",26,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2546",8,23,58,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2547",8,23,59,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2548",8,23,60,"A","EDG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2549",8,23,61,"B","EDG","4",25,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2550",8,23,62,"B","EDG","4",24,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2551",8,23,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2552",8,23,64,"B","EDG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2553",8,24,57,"A","EDG","4",3,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2554",8,24,58,"A","EDG","4",14,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2555",8,24,59,"A","EDG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2556",8,24,60,"A","EDG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2557",8,24,61,"B","EDG","4",24,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2558",8,24,62,"B","EDG","4",28,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2559",8,24,63,"B","EDG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2560",8,24,64,"B","EDG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2561",1,15,1,"A","ELG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2562",1,15,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2563",1,15,3,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2564",1,15,4,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2565",1,15,5,"B","ELG","4",15,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2566",1,15,6,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2567",1,15,7,"B","ELG","4",25,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2568",1,15,8,"B","ELG","4",26,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2569",1,16,1,"A","ELG","4",35,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2570",1,16,2,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2571",1,16,3,"A","ELG","4",25,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2572",1,16,4,"A","ELG","4",10,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2573",1,16,5,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2574",1,16,6,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2575",1,16,7,"B","ELG","4",13,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2576",1,16,8,"B","ELG","4",21,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2577",1,17,1,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2578",1,17,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2579",1,17,3,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2580",1,17,4,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2581",1,17,5,"B","ELG","4",3,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2582",1,17,6,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2583",1,17,7,"B","ELG","4",15,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2584",1,17,8,"B","ELG","4",21,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2585",1,18,1,"A","ELG","4",41,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2586",1,18,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2587",1,18,3,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2588",1,18,4,"A","ELG","4",12,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2589",1,18,5,"B","ELG","4",2,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2590",1,18,6,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2591",1,18,7,"B","ELG","4",15,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2592",1,18,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2593",1,19,1,"A","ELG","4",35,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2594",1,19,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2595",1,19,3,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2596",1,19,4,"A","ELG","4",12,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2597",1,19,5,"B","ELG","4",3,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2598",1,19,6,"B","ELG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2599",1,19,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2600",1,19,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2601",1,20,1,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2602",1,20,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2603",1,20,3,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2604",1,20,4,"A","ELG","4",10,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2605",1,20,5,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2606",1,20,6,"B","ELG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2607",1,20,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2608",1,20,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2609",1,21,1,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2610",1,21,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2611",1,21,3,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2612",1,21,4,"A","ELG","4",12,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2613",1,21,5,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2614",1,21,6,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2615",1,21,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2616",1,21,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2617",1,22,1,"A","ELG","4",25,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2618",1,22,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2619",1,22,3,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2620",1,22,4,"A","ELG","4",10,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2621",1,22,5,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2622",1,22,6,"B","ELG","4",21,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2623",1,22,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2624",1,22,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2625",1,23,1,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2626",1,23,2,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2627",1,23,3,"A","ELG","4",10,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2628",1,23,4,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2629",1,23,5,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2630",1,23,6,"B","ELG","4",21,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2631",1,23,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2632",1,23,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2633",1,24,1,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2634",1,24,2,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2635",1,24,3,"A","ELG","4",15,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2636",1,24,4,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2637",1,24,5,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2638",1,24,6,"B","ELG","4",21,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2639",1,24,7,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2640",1,24,8,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2641",2,15,9,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2642",2,15,10,"A","ELG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2643",2,15,11,"A","ELG","4",25,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2644",2,15,12,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2645",2,15,13,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2646",2,15,14,"B","ELG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2647",2,15,15,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2648",2,15,16,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2649",2,16,9,"A","ELG","4",30,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2650",2,16,10,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2651",2,16,11,"A","ELG","4",26,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2652",2,16,12,"A","ELG","4",78,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2653",2,16,13,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2654",2,16,14,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2655",2,16,15,"B","ELG","4",20,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2656",2,16,16,"B","ELG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2657",2,17,9,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2658",2,17,10,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2659",2,17,11,"A","ELG","4",26,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2660",2,17,12,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2661",2,17,13,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2662",2,17,14,"B","ELG","4",0,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2663",2,17,15,"B","ELG","4",15,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2664",2,17,16,"B","ELG","4",30,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
"2665",2,18,9,"A","ELG","4",20,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2666",2,18,10,"A","ELG","4",0,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2667",2,18,11,"A","ELG","4",26,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2668",2,18,12,"A","ELG","4",40,"LG Player A to DG Player B","fair","Error","Error","Sym_3_1","LG Player A to DG Player B"
"2669",2,18,13,"B","ELG","4",10,"DG Player A to LG Player B","fair","Error","Error","Sym_3_1","DG Player A to LG Player B"
